Results Table 1


Results Table 2


Time,Displacement,Force
(s),(mm),(kN)
"252.3200","6.8044","0.2303"
"252.3400","6.8046","0.2301"
"252.3600","6.8049","0.2302"
"252.3800","6.8053","0.2303"
"252.4000","6.8056","0.2303"
"252.4200","6.8061","0.2305"
"252.4400","6.8065","0.2305"
"252.4600","6.8069","0.2307"
"252.4800","6.8073","0.2305"
"252.5000","6.8074","0.2304"
"252.5200","6.8077","0.2302"
"252.5400","6.8079","0.2300"
"252.5600","6.8082","0.2302"
"252.5800","6.8085","0.2304"
"252.6000","6.8089","0.2304"
"252.6200","6.8092","0.2305"
"252.6400","6.8097","0.2305"
"252.6600","6.8100","0.2303"
"252.6800","6.8103","0.2304"
"252.7000","6.8106","0.2305"
"252.7200","6.8109","0.2307"
"252.7400","6.8113","0.2306"
"252.7600","6.8117","0.2303"
"252.7800","6.8122","0.2302"
"252.8000","6.8126","0.2303"
"252.8200","6.8130","0.2307"
"252.8400","6.8132","0.2305"
"252.8600","6.8134","0.2305"
"252.8800","6.8137","0.2306"
"252.9000","6.8139","0.2304"
"252.9200","6.8143","0.2302"
"252.9400","6.8146","0.2303"
"252.9600","6.8150","0.2303"
"252.9800","6.8154","0.2305"
"253.0000","6.8157","0.2302"
"253.0200","6.8161","0.2303"
"253.0400","6.8163","0.2303"
"253.0600","6.8166","0.2301"
"253.0800","6.8169","0.2303"
"253.1000","6.8172","0.2307"
"253.1200","6.8176","0.2307"
"253.1400","6.8181","0.2306"
"253.1600","6.8186","0.2307"
"253.1800","6.8190","0.2309"
"253.2000","6.8193","0.2309"
"253.2200","6.8195","0.2309"
"253.2400","6.8197","0.2308"
"253.2600","6.8199","0.2305"
"253.2800","6.8203","0.2305"
"253.3000","6.8206","0.2306"
"253.3200","6.8209","0.2307"
"253.3400","6.8214","0.2308"
"253.3600","6.8217","0.2307"
"253.3800","6.8221","0.2305"
"253.4000","6.8223","0.2307"
"253.4200","6.8226","0.2308"
"253.4400","6.8229","0.2309"
"253.4600","6.8233","0.2308"
"253.4800","6.8237","0.2307"
"253.5000","6.8241","0.2308"
"253.5200","6.8245","0.2305"
"253.5400","6.8249","0.2305"
"253.5600","6.8251","0.2306"
"253.5800","6.8254","0.2308"
"253.6000","6.8256","0.2307"
"253.6200","6.8259","0.2309"
"253.6400","6.8262","0.2308"
"253.6600","6.8266","0.2309"
"253.6800","6.8270","0.2308"
"253.7000","6.8274","0.2307"
"253.7200","6.8278","0.2307"
"253.7400","6.8281","0.2307"
"253.7600","6.8284","0.2308"
"253.7800","6.8286","0.2309"
"253.8000","6.8289","0.2308"
"253.8200","6.8293","0.2308"
"253.8400","6.8297","0.2308"
"253.8600","6.8303","0.2308"
"253.8800","6.8307","0.2307"
"253.9000","6.8310","0.2308"
"253.9200","6.8313","0.2310"
"253.9400","6.8314","0.2310"
"253.9600","6.8316","0.2311"
"253.9800","6.8319","0.2311"
"254.0000","6.8322","0.2312"
"254.0200","6.8325","0.2312"
"254.0400","6.8329","0.2310"
"254.0600","6.8332","0.2308"
"254.0800","6.8336","0.2307"
"254.1000","6.8339","0.2308"
"254.1200","6.8343","0.2310"
"254.1400","6.8346","0.2311"
"254.1600","6.8349","0.2309"
"254.1800","6.8353","0.2308"
"254.2000","6.8357","0.2309"
"254.2200","6.8362","0.2312"
"254.2400","6.8366","0.2313"
"254.2600","6.8369","0.2310"
"254.2800","6.8371","0.2309"
"254.3000","6.8374","0.2311"
"254.3200","6.8376","0.2310"
"254.3400","6.8379","0.2311"
"254.3600","6.8383","0.2311"
"254.3800","6.8387","0.2309"
"254.4000","6.8391","0.2309"
"254.4200","6.8395","0.2311"
"254.4400","6.8398","0.2313"
"254.4600","6.8401","0.2313"
"254.4800","6.8403","0.2315"
"254.5000","6.8406","0.2315"
"254.5200","6.8409","0.2312"
"254.5400","6.8412","0.2309"
"254.5600","6.8417","0.2311"
"254.5800","6.8421","0.2312"
"254.6000","6.8426","0.2313"
"254.6200","6.8429","0.2313"
"254.6400","6.8431","0.2312"
"254.6600","6.8434","0.2314"
"254.6800","6.8436","0.2314"
"254.7000","6.8439","0.2316"
"254.7200","6.8442","0.2314"
"254.7400","6.8446","0.2314"
"254.7600","6.8449","0.2315"
"254.7800","6.8453","0.2315"
"254.8000","6.8457","0.2314"
"254.8200","6.8460","0.2311"
"254.8400","6.8463","0.2312"
"254.8600","6.8466","0.2313"
"254.8800","6.8469","0.2314"
"254.9000","6.8474","0.2314"
"254.9200","6.8478","0.2313"
"254.9400","6.8482","0.2313"
"254.9600","6.8486","0.2316"
"254.9800","6.8489","0.2316"
"255.0000","6.8491","0.2318"
"255.0200","6.8493","0.2316"
"255.0400","6.8496","0.2310"
"255.0600","6.8499","0.2312"
"255.0800","6.8502","0.2315"
"255.1000","6.8506","0.2314"
"255.1200","6.8510","0.2316"
"255.1400","6.8514","0.2314"
"255.1600","6.8517","0.2311"
"255.1800","6.8520","0.2309"
"255.2000","6.8523","0.2312"
"255.2200","6.8526","0.2313"
"255.2400","6.8529","0.2315"
"255.2600","6.8533","0.2314"
"255.2800","6.8537","0.2313"
"255.3000","6.8542","0.2312"
"255.3200","6.8546","0.2315"
"255.3400","6.8549","0.2317"
"255.3600","6.8551","0.2319"
"255.3800","6.8554","0.2317"
"255.4000","6.8556","0.2316"
"255.4200","6.8559","0.2316"
"255.4400","6.8563","0.2316"
"255.4600","6.8566","0.2314"
"255.4800","6.8570","0.2316"
"255.5000","6.8574","0.2317"
"255.5200","6.8577","0.2319"
"255.5400","6.8580","0.2317"
"255.5600","6.8583","0.2317"
"255.5800","6.8586","0.2317"
"255.6000","6.8589","0.2318"
"255.6200","6.8593","0.2319"
"255.6400","6.8597","0.2318"
"255.6600","6.8602","0.2316"
"255.6800","6.8606","0.2318"
"255.7000","6.8608","0.2319"
"255.7200","6.8610","0.2321"
"255.7400","6.8612","0.2319"
"255.7600","6.8616","0.2319"
"255.7800","6.8619","0.2319"
"255.8000","6.8623","0.2316"
"255.8200","6.8627","0.2316"
"255.8400","6.8631","0.2316"
"255.8600","6.8635","0.2317"
"255.8800","6.8637","0.2317"
"255.9000","6.8641","0.2319"
"255.9200","6.8643","0.2320"
"255.9400","6.8646","0.2319"
"255.9600","6.8650","0.2319"
"255.9800","6.8654","0.2317"
"256.0000","6.8659","0.2315"
"256.0200","6.8663","0.2317"
"256.0400","6.8667","0.2319"
"256.0600","6.8669","0.2320"
"256.0800","6.8671","0.2320"
"256.1000","6.8673","0.2319"
"256.1200","6.8676","0.2317"
"256.1400","6.8678","0.2317"
"256.1600","6.8682","0.2321"
"256.1800","6.8686","0.2323"
"256.2000","6.8689","0.2323"
"256.2200","6.8693","0.2321"
"256.2400","6.8696","0.2317"
"256.2600","6.8699","0.2318"
"256.2800","6.8702","0.2318"
"256.3000","6.8706","0.2319"
"256.3200","6.8709","0.2321"
"256.3400","6.8714","0.2320"
"256.3600","6.8718","0.2319"
"256.3800","6.8723","0.2323"
"256.4000","6.8726","0.2321"
"256.4200","6.8728","0.2321"
"256.4400","6.8731","0.2322"
"256.4600","6.8733","0.2321"
"256.4800","6.8736","0.2320"
"256.5000","6.8739","0.2324"
"256.5200","6.8744","0.2325"
"256.5400","6.8748","0.2321"
"256.5600","6.8752","0.2319"
"256.5800","6.8755","0.2320"
"256.6000","6.8758","0.2320"
"256.6200","6.8760","0.2320"
"256.6400","6.8763","0.2320"
"256.6600","6.8766","0.2320"
"256.6800","6.8769","0.2323"
"256.7000","6.8774","0.2322"
"256.7200","6.8778","0.2321"
"256.7400","6.8783","0.2321"
"256.7600","6.8786","0.2324"
"256.7800","6.8788","0.2323"
"256.8000","6.8791","0.2320"
"256.8200","6.8792","0.2320"
"256.8400","6.8796","0.2323"
"256.8600","6.8799","0.2323"
"256.8800","6.8802","0.2323"
"256.9000","6.8806","0.2322"
"256.9200","6.8810","0.2321"
"256.9400","6.8814","0.2320"
"256.9600","6.8817","0.2320"
"256.9800","6.8820","0.2319"
"257.0000","6.8823","0.2320"
"257.0200","6.8826","0.2321"
"257.0400","6.8831","0.2321"
"257.0600","6.8835","0.2321"
"257.0800","6.8839","0.2321"
"257.1000","6.8843","0.2325"
"257.1200","6.8846","0.2326"
"257.1400","6.8848","0.2327"
"257.1600","6.8850","0.2325"
"257.1800","6.8852","0.2324"
"257.2000","6.8856","0.2323"
"257.2200","6.8859","0.2321"
"257.2400","6.8863","0.2324"
"257.2600","6.8867","0.2325"
"257.2800","6.8871","0.2324"
"257.3000","6.8874","0.2325"
"257.3200","6.8877","0.2324"
"257.3400","6.8879","0.2324"
"257.3600","6.8883","0.2324"
"257.3800","6.8886","0.2325"
"257.4000","6.8889","0.2327"
"257.4200","6.8894","0.2325"
"257.4400","6.8899","0.2326"
"257.4600","6.8903","0.2325"
"257.4800","6.8906","0.2325"
"257.5000","6.8908","0.2323"
"257.5200","6.8911","0.2323"
"257.5400","6.8913","0.2325"
"257.5600","6.8916","0.2326"
"257.5800","6.8919","0.2327"
"257.6000","6.8923","0.2330"
"257.6200","6.8927","0.2327"
"257.6400","6.8931","0.2324"
"257.6600","6.8934","0.2326"
"257.6800","6.8937","0.2325"
"257.7000","6.8939","0.2325"
"257.7200","6.8943","0.2324"
"257.7400","6.8946","0.2324"
"257.7600","6.8950","0.2326"
"257.7800","6.8954","0.2325"
"257.8000","6.8959","0.2325"
"257.8200","6.8963","0.2328"
"257.8400","6.8965","0.2326"
"257.8600","6.8967","0.2327"
"257.8800","6.8969","0.2327"
"257.9000","6.8972","0.2328"
"257.9200","6.8976","0.2327"
"257.9400","6.8979","0.2327"
"257.9600","6.8983","0.2327"
"257.9800","6.8987","0.2326"
"258.0000","6.8991","0.2326"
"258.0200","6.8994","0.2326"
"258.0400","6.8997","0.2325"
"258.0600","6.9000","0.2324"
"258.0800","6.9003","0.2325"
"258.1000","6.9006","0.2324"
"258.1200","6.9011","0.2325"
"258.1400","6.9016","0.2328"
"258.1600","6.9020","0.2329"
"258.1800","6.9023","0.2331"
"258.2000","6.9026","0.2330"
"258.2200","6.9027","0.2329"
"258.2400","6.9030","0.2327"
"258.2600","6.9032","0.2328"
"258.2800","6.9035","0.2329"
"258.3000","6.9039","0.2332"
"258.3200","6.9043","0.2331"
"258.3400","6.9046","0.2330"
"258.3600","6.9050","0.2331"
"258.3800","6.9052","0.2327"
"258.4000","6.9056","0.2326"
"258.4200","6.9059","0.2327"
"258.4400","6.9062","0.2327"
"258.4600","6.9066","0.2327"
"258.4800","6.9071","0.2329"
"258.5000","6.9075","0.2330"
"258.5200","6.9079","0.2331"
"258.5400","6.9082","0.2332"
"258.5600","6.9085","0.2330"
"258.5800","6.9088","0.2331"
"258.6000","6.9090","0.2332"
"258.6200","6.9092","0.2330"
"258.6400","6.9096","0.2330"
"258.6600","6.9100","0.2331"
"258.6800","6.9104","0.2329"
"258.7000","6.9108","0.2328"
"258.7200","6.9111","0.2329"
"258.7400","6.9114","0.2329"
"258.7600","6.9116","0.2330"
"258.7800","6.9119","0.2330"
"258.8000","6.9123","0.2329"
"258.8200","6.9126","0.2330"
"258.8400","6.9130","0.2330"
"258.8600","6.9134","0.2329"
"258.8800","6.9139","0.2327"
"258.9000","6.9142","0.2330"
"258.9200","6.9144","0.2333"
"258.9400","6.9147","0.2333"
"258.9600","6.9149","0.2331"
"258.9800","6.9152","0.2332"
"259.0000","6.9155","0.2332"
"259.0200","6.9159","0.2334"
"259.0400","6.9163","0.2331"
"259.0600","6.9166","0.2331"
"259.0800","6.9170","0.2332"
"259.1000","6.9173","0.2331"
"259.1200","6.9176","0.2331"
"259.1400","6.9179","0.2333"
"259.1600","6.9183","0.2333"
"259.1800","6.9187","0.2334"
"259.2000","6.9192","0.2333"
"259.2200","6.9196","0.2334"
"259.2400","6.9200","0.2332"
"259.2600","6.9202","0.2334"
"259.2800","6.9204","0.2333"
"259.3000","6.9207","0.2331"
"259.3200","6.9209","0.2331"
"259.3400","6.9212","0.2331"
"259.3600","6.9216","0.2333"
"259.3800","6.9219","0.2335"
"259.4000","6.9224","0.2333"
"259.4200","6.9227","0.2332"
"259.4400","6.9230","0.2332"
"259.4600","6.9233","0.2336"
"259.4800","6.9236","0.2333"
"259.5000","6.9239","0.2334"
"259.5200","6.9243","0.2333"
"259.5400","6.9246","0.2333"
"259.5600","6.9251","0.2332"
"259.5800","6.9256","0.2331"
"259.6000","6.9259","0.2333"
"259.6200","6.9262","0.2336"
"259.6400","6.9264","0.2334"
"259.6600","6.9267","0.2336"
"259.6800","6.9269","0.2336"
"259.7000","6.9272","0.2333"
"259.7200","6.9276","0.2334"
"259.7400","6.9279","0.2336"
"259.7600","6.9284","0.2336"
"259.7800","6.9288","0.2338"
"259.8000","6.9291","0.2336"
"259.8200","6.9293","0.2334"
"259.8400","6.9296","0.2333"
"259.8600","6.9299","0.2335"
"259.8800","6.9303","0.2336"
"259.9000","6.9307","0.2338"
"259.9200","6.9311","0.2336"
"259.9400","6.9316","0.2335"
"259.9600","6.9319","0.2333"
"259.9800","6.9321","0.2337"
"260.0000","6.9324","0.2338"
"260.0200","6.9326","0.2335"
"260.0400","6.9329","0.2334"
"260.0600","6.9332","0.2333"
"260.0800","6.9336","0.2333"
"260.1000","6.9340","0.2334"
"260.1200","6.9344","0.2334"
"260.1400","6.9348","0.2334"
"260.1600","6.9351","0.2336"
"260.1800","6.9354","0.2339"
"260.2000","6.9356","0.2337"
"260.2200","6.9359","0.2334"
"260.2400","6.9363","0.2335"
"260.2600","6.9368","0.2339"
"260.2800","6.9373","0.2336"
"260.3000","6.9377","0.2338"
"260.3200","6.9379","0.2340"
"260.3400","6.9382","0.2339"
"260.3600","6.9384","0.2338"
"260.3800","6.9386","0.2335"
"260.4000","6.9389","0.2336"
"260.4200","6.9392","0.2339"
"260.4400","6.9395","0.2339"
"260.4600","6.9399","0.2339"
"260.4800","6.9403","0.2340"
"260.5000","6.9406","0.2338"
"260.5200","6.9409","0.2336"
"260.5400","6.9412","0.2335"
"260.5600","6.9416","0.2337"
"260.5800","6.9419","0.2339"
"260.6000","6.9423","0.2340"
"260.6200","6.9427","0.2339"
"260.6400","6.9432","0.2335"
"260.6600","6.9436","0.2337"
"260.6800","6.9439","0.2339"
"260.7000","6.9442","0.2342"
"260.7200","6.9444","0.2342"
"260.7400","6.9447","0.2339"
"260.7600","6.9450","0.2336"
"260.7800","6.9453","0.2338"
"260.8000","6.9458","0.2339"
"260.8200","6.9461","0.2337"
"260.8400","6.9465","0.2336"
"260.8600","6.9468","0.2338"
"260.8800","6.9471","0.2337"
"260.9000","6.9473","0.2337"
"260.9200","6.9476","0.2338"
"260.9400","6.9479","0.2338"
"260.9600","6.9483","0.2339"
"260.9800","6.9487","0.2341"
"261.0000","6.9491","0.2342"
"261.0200","6.9496","0.2341"
"261.0400","6.9499","0.2340"
"261.0600","6.9501","0.2342"
"261.0800","6.9503","0.2342"
"261.1000","6.9506","0.2339"
"261.1200","6.9509","0.2340"
"261.1400","6.9512","0.2342"
"261.1600","6.9516","0.2343"
"261.1800","6.9519","0.2342"
"261.2000","6.9524","0.2340"
"261.2200","6.9527","0.2339"
"261.2400","6.9529","0.2339"
"261.2600","6.9532","0.2340"
"261.2800","6.9536","0.2341"
"261.3000","6.9540","0.2343"
"261.3200","6.9544","0.2342"
"261.3400","6.9549","0.2341"
"261.3600","6.9553","0.2342"
"261.3800","6.9557","0.2343"
"261.4000","6.9559","0.2344"
"261.4200","6.9561","0.2344"
"261.4400","6.9564","0.2339"
"261.4600","6.9566","0.2339"
"261.4800","6.9569","0.2341"
"261.5000","6.9573","0.2342"
"261.5200","6.9576","0.2342"
"261.5400","6.9581","0.2341"
"261.5600","6.9584","0.2342"
"261.5800","6.9587","0.2341"
"261.6000","6.9590","0.2341"
"261.6200","6.9592","0.2340"
"261.6400","6.9596","0.2342"
"261.6600","6.9599","0.2341"
"261.6800","6.9603","0.2343"
"261.7000","6.9607","0.2343"
"261.7200","6.9612","0.2341"
"261.7400","6.9616","0.2341"
"261.7600","6.9619","0.2346"
"261.7800","6.9621","0.2346"
"261.8000","6.9624","0.2344"
"261.8200","6.9626","0.2340"
"261.8400","6.9629","0.2340"
"261.8600","6.9633","0.2343"
"261.8800","6.9636","0.2345"
"261.9000","6.9640","0.2344"
"261.9200","6.9644","0.2343"
"261.9400","6.9647","0.2341"
"261.9600","6.9649","0.2340"
"261.9800","6.9653","0.2341"
"262.0000","6.9656","0.2343"
"262.0200","6.9659","0.2345"
"262.0400","6.9663","0.2344"
"262.0600","6.9667","0.2343"
"262.0800","6.9672","0.2345"
"262.1000","6.9676","0.2347"
"262.1200","6.9678","0.2349"
"262.1400","6.9681","0.2347"
"262.1600","6.9683","0.2345"
"262.1800","6.9686","0.2343"
"262.2000","6.9689","0.2344"
"262.2200","6.9693","0.2347"
"262.2400","6.9697","0.2347"
"262.2600","6.9701","0.2343"
"262.2800","6.9704","0.2345"
"262.3000","6.9707","0.2345"
"262.3200","6.9710","0.2344"
"262.3400","6.9713","0.2342"
"262.3600","6.9716","0.2343"
"262.3800","6.9720","0.2346"
"262.4000","6.9724","0.2347"
"262.4200","6.9729","0.2345"
"262.4400","6.9733","0.2346"
"262.4600","6.9736","0.2347"
"262.4800","6.9739","0.2345"
"262.5000","6.9741","0.2347"
"262.5200","6.9743","0.2347"
"262.5400","6.9746","0.2348"
"262.5600","6.9749","0.2347"
"262.5800","6.9752","0.2347"
"262.6000","6.9756","0.2347"
"262.6200","6.9759","0.2347"
"262.6400","6.9763","0.2349"
"262.6600","6.9766","0.2347"
"262.6800","6.9769","0.2347"
"262.7000","6.9773","0.2347"
"262.7200","6.9776","0.2346"
"262.7400","6.9779","0.2347"
"262.7600","6.9784","0.2346"
"262.7800","6.9789","0.2346"
"262.8000","6.9793","0.2347"
"262.8200","6.9796","0.2347"
"262.8400","6.9799","0.2347"
"262.8600","6.9801","0.2347"
"262.8800","6.9803","0.2349"
"262.9000","6.9806","0.2346"
"262.9200","6.9810","0.2349"
"262.9400","6.9814","0.2349"
"262.9600","6.9818","0.2347"
"262.9800","6.9822","0.2349"
"263.0000","6.9825","0.2349"
"263.0200","6.9827","0.2347"
"263.0400","6.9830","0.2345"
"263.0600","6.9833","0.2345"
"263.0800","6.9836","0.2345"
"263.1000","6.9839","0.2347"
"263.1200","6.9843","0.2347"
"263.1400","6.9848","0.2345"
"263.1600","6.9852","0.2346"
"263.1800","6.9856","0.2351"
"263.2000","6.9858","0.2353"
"263.2200","6.9860","0.2353"
"263.2400","6.9863","0.2351"
"263.2600","6.9866","0.2348"
"263.2800","6.9869","0.2348"
"263.3000","6.9872","0.2348"
"263.3200","6.9876","0.2350"
"263.3400","6.9880","0.2351"
"263.3600","6.9883","0.2348"
"263.3800","6.9886","0.2345"
"263.4000","6.9889","0.2349"
"263.4200","6.9893","0.2351"
"263.4400","6.9896","0.2353"
"263.4600","6.9901","0.2351"
"263.4800","6.9905","0.2350"
"263.5000","6.9909","0.2350"
"263.5200","6.9913","0.2351"
"263.5400","6.9916","0.2350"
"263.5600","6.9918","0.2349"
"263.5800","6.9921","0.2350"
"263.6000","6.9922","0.2350"
"263.6200","6.9926","0.2349"
"263.6400","6.9929","0.2349"
"263.6600","6.9933","0.2351"
"263.6800","6.9938","0.2351"
"263.7000","6.9941","0.2352"
"263.7200","6.9944","0.2350"
"263.7400","6.9947","0.2349"
"263.7600","6.9949","0.2348"
"263.7800","6.9952","0.2348"
"263.8000","6.9955","0.2350"
"263.8200","6.9959","0.2352"
"263.8400","6.9964","0.2353"
"263.8600","6.9969","0.2349"
"263.8800","6.9973","0.2350"
"263.9000","6.9976","0.2352"
"263.9200","6.9979","0.2353"
"263.9400","6.9981","0.2351"
"263.9600","6.9983","0.2351"
"263.9800","6.9986","0.2350"
"264.0000","6.9989","0.2351"
"264.0200","6.9993","0.2351"
"264.0400","6.9997","0.2350"
"264.0600","7.0001","0.2351"
"264.0800","7.0004","0.2352"
"264.1000","7.0006","0.2353"
"264.1200","7.0009","0.2354"
"264.1400","7.0013","0.2355"
"264.1600","7.0016","0.2355"
"264.1800","7.0020","0.2353"
"264.2000","7.0024","0.2351"
"264.2200","7.0029","0.2350"
"264.2400","7.0033","0.2351"
"264.2600","7.0035","0.2350"
"264.2800","7.0038","0.2352"
"264.3000","7.0040","0.2351"
"264.3200","7.0043","0.2351"
"264.3400","7.0046","0.2353"
"264.3600","7.0049","0.2355"
"264.3800","7.0053","0.2356"
"264.4000","7.0058","0.2353"
"264.4200","7.0061","0.2353"
"264.4400","7.0064","0.2355"
"264.4600","7.0067","0.2355"
"264.4800","7.0069","0.2354"
"264.5000","7.0073","0.2356"
"264.5200","7.0076","0.2355"
"264.5400","7.0081","0.2353"
"264.5600","7.0085","0.2351"
"264.5800","7.0090","0.2351"
"264.6000","7.0094","0.2354"
"264.6200","7.0096","0.2355"
"264.6400","7.0098","0.2354"
"264.6600","7.0100","0.2354"
"264.6800","7.0103","0.2356"
"264.7000","7.0105","0.2355"
"264.7200","7.0109","0.2356"
"264.7400","7.0112","0.2355"
"264.7600","7.0116","0.2354"
"264.7800","7.0119","0.2354"
"264.8000","7.0122","0.2355"
"264.8200","7.0126","0.2356"
"264.8400","7.0129","0.2357"
"264.8600","7.0132","0.2357"
"264.8800","7.0136","0.2357"
"264.9000","7.0140","0.2356"
"264.9200","7.0145","0.2354"
"264.9400","7.0149","0.2353"
"264.9600","7.0153","0.2353"
"264.9800","7.0156","0.2359"
"265.0000","7.0158","0.2360"
"265.0200","7.0160","0.2358"
"265.0400","7.0163","0.2356"
"265.0600","7.0166","0.2356"
"265.0800","7.0170","0.2358"
"265.1000","7.0174","0.2358"
"265.1200","7.0178","0.2353"
"265.1400","7.0182","0.2351"
"265.1600","7.0184","0.2351"
"265.1800","7.0187","0.2356"
"265.2000","7.0189","0.2357"
"265.2200","7.0192","0.2355"
"265.2400","7.0196","0.2356"
"265.2600","7.0200","0.2355"
"265.2800","7.0204","0.2354"
"265.3000","7.0209","0.2353"
"265.3200","7.0213","0.2357"
"265.3400","7.0216","0.2357"
"265.3600","7.0218","0.2357"
"265.3800","7.0220","0.2357"
"265.4000","7.0223","0.2359"
"265.4200","7.0226","0.2357"
"265.4400","7.0229","0.2358"
"265.4600","7.0233","0.2361"
"265.4800","7.0236","0.2359"
"265.5000","7.0240","0.2359"
"265.5200","7.0243","0.2360"
"265.5400","7.0246","0.2360"
"265.5600","7.0249","0.2359"
"265.5800","7.0253","0.2359"
"265.6000","7.0257","0.2359"
"265.6200","7.0261","0.2359"
